"Pitch_angle"	"Pitch_angle_std"	"Hub_temperature"	"Hub_temperature_std"	"Generator_converter_speed"	"Generator_converter_speed_std"	"Generator_speed"	"Generator_speed_std"	"Generator_bearing_1_temperature"	"Generator_bearing_1_temperature_std"	"Generator_bearing_2_temperature"	"Generator_bearing_2_temperature_std"	"Generator_stator_temperature"	"Generator_stator_temperature_std"	"Gearbox_bearing_1_temperature"	"Gearbox_bearing_1_temperature_std"	"Gearbox_bearing_2_temperature"	"Gearbox_bearing_2_temperature_std"	"Gearbox_inlet_temperature"	"Gearbox_inlet_temperature_std"	"Gearbox_oil_sump_temperature"	"Gearbox_oil_sump_temperature_std"	"Nacelle_angle"	"Nacelle_temperature_std"	"Absolute_wind_direction"	"Outdoor_temperature_std"	"Grid_frequency"	"Grid_frequency_std"	"Rotor_speed"	"Rotor_speed_std"	"Rotor_bearing_temperature"	"Rotor_bearing_temperature_std"	"Nacelle_angle_c"	"AbsWindSin"	"AbsWindCos"	"Y"
"16801"	44,990002	0	30	0	60,09	22,379999	58,860001	22,34	42,959999	0,02	43,209999	0,039999999	50,77	0,12	45,060001	0,050000001	45,790001	0,090000004	44,900002	0,19	46,369999	0,079999998	89,910004	0,050000001	131,31	0,17	50,009998	0,0099999998	0,55000001	0,20999999	31,92	0,039999999	89,910004	0,751148930039943	-0,660132778234689	-2,705
"1710"	-1	0	18	0,02	1494	180,2	1495,46	180,53999	45,610001	0,16	39,029999	0,2	64,160004	0,5	61,759998	1,26	67,959999	0,82999998	49,490002	0,63	57,259998	0,56999999	232,17	0,64999998	220,2	0,16	50	0,0099999998	14,23	1,73	33,630001	0,029999999	232,17	-0,64545768772395	-0,763796028634643	463,519011
"15209"	-1	0	22	0	1638,65	193,35001	1640,4301	193,71001	41,169998	1,21	38,740002	0,76999998	59,310001	1,25	65,099998	0,81	70,190002	1,36	53	2,6199999	59,27	0,27000001	278,76001	0,73000002	284,62	0,1	49,990002	0,0099999998	15,61	1,85	34,43	0,059999999	278,76001	-0,96762112272265	0,252407137103843	619,972022
"1143"	92,529999	0	9	0	4,5599999	3,28	17,01	12,58	30,26	0,13	18,77	0,11	43,459999	0,19	31,07	0,15000001	35,880001	0,14	30,9	1,04	40,73	0,2	262,29001	0,059999999	263,92999	0	49,98	0,0099999998	0,1	0,14	20,540001	0,079999998	262,29001	-0,994393429110887	-0,10574359621789	-0,846000011
"8702"	-1,01	0	18	0	1761,01	47,299999	1763,13	47,400002	42,380001	0,27000001	36,560001	0,079999998	63,029999	0,52999997	62,939999	0,28	70,169998	0,19	48,540001	0,15000001	56,27	0,17	29,610001	0,07	28,01	0,079999998	50	0,0099999998	16,790001	0,44999999	31,709999	0,050000001	29,610001	0,469625659060827	0,882865641166131	806,708033
"17942"	36,720001	14,63	30,969999	0	354,98001	18,040001	354,38	18,059999	45,32	0,23999999	43,73	0,22	59,959999	0,15000001	56,48	0,66000003	58,41	0,69	55,18	0,17	57,07	0,18000001	232,41	0,31999999	186,78	0,13	50	0,0099999998	3,3499999	0,17	37,439999	0,1	232,41	-0,118057350750454	-0,993006778392667	31,472
"13687"	12,6	1,9400001	22	0	1482,03	17,709999	1483,78	17,75	42,220001	0,2	32,970001	0,13	54,16	0,5	62,16	0,81	66,830002	0,15000001	54,27	2,53	56,259998	0,34999999	246,92999	0,44	238,38	0,0099999998	49,970001	0,0099999998	14,11	0,17	33,439999	0,039999999	246,92999	-0,851543976670726	-0,524283182827569	440,386011
"10674"	-1	0	28	0	1236,25	141,64	1237,08	141,86	43,919998	0,49000001	44,16	0,22	60,02	0,62	62,450001	0,34999999	64,660004	0,43000001	53,919998	0,14	55,07	0,19	295,29001	0,57999998	306,60999	0,039999999	50	0,0099999998	11,76	1,36	34,619999	0,11	295,29001	-0,802713506177842	0,596364843866299	244,08
"13970"	-0,95999998	0,34999999	14,42	0,34999999	1492,47	156,28	1494,36	156,63	42,720001	0,36000001	31,540001	0,43000001	61,990002	0,43000001	64,400002	0,51999998	67,68	0,50999999	51,880001	2,5	53,91	0,43000001	41,189999	0,75	62,529999	0,050000001	50,029999	0,0099999998	14,22	1,5	31,35	0,029999999	41,189999	0,887252474535246	0,461284127660037	477,533
"12156"	-1,01	0	14	0	1649,72	90,309998	1651,34	90,480003	38,720001	1,08	34,349998	0,41999999	58,369999	1,29	64,269997	0,18000001	68,629997	0,30000001	53,779999	0,38999999	55,959999	0,2	34	1,39	29,93	0,079999998	50,009998	0,0099999998	15,72	0,87	32,799999	0,07	34	0,498941577477783	0,866635622545013	633,040022
"10097"	44,990002	0	33	0,050000001	31,790001	11,8	30,620001	12,68	47,779999	0,050000001	48,860001	0,0099999998	57,73	0,050000001	48,779999	0,059999999	51,07	0,079999998	49,150002	0,12	52,459999	0,050000001	324,70999	0,16	29,559999	0,46000001	49,98	0,0099999998	0,27000001	0,14	35,099998	0	324,70999	0,493334709107373	0,869839562672303	-2,16599989
"11593"	-1,01	0	17	0	1257,96	70,849998	1259	70,980003	46,66	0,37	42,16	0,23	64,349998	0,58999997	63,709999	0,15000001	67,209999	0,14	57,810001	0,12	59,610001	0,07	218,39	0,18000001	205,37	0,029999999	49,990002	0,0099999998	11,96	0,68000001	32,799999	0,029999999	218,39	-0,42846208937396	-0,903559758936453	249,547
"5955"	-1,01	0	23	0	1491,87	25,18	1493,09	25,23	44,16	0,56	44,07	0,25999999	60,599998	0,69	65,400002	0,33000001	68,800003	0,25	56,970001	0,22	58,48	0,2	207,42	0,40000001	200,55	0,059999999	49,98	0,029999999	14,2	0,23999999	37	0	207,42	-0,351024648492355	-0,93636621903549	450,803011
"8325"	-1,01	0	19	0	1330,52	120,55	1331,66	120,78	44,889999	0,37	43,669998	0,23	62,779999	0,57999998	63	0,34999999	66,269997	0,38999999	55,290001	0,20999999	57,02	0,14	255,71001	0,13	235,64	0,039999999	50	0,0099999998	12,66	1,15	31,620001	0,0099999998	255,71001	-0,825507718546104	-0,564390827902799	316,251
"1791"	44,990002	0	20,030001	0,13	95,620003	14,71	94,339996	14,74	43	0,0099999998	41,27	0,039999999	56,220001	0,17	49,619999	0,11	51,66	0,17	51,189999	0,19	52,880001	0,1	58,150002	0,050000001	60,009998	0,15000001	50,07	0,0099999998	0,88999999	0,14	30,799999	0,1	58,150002	0,866112639608258	0,499848872671347	-1,935
"6588"	-1,01	0	13	0	1114,22	30,360001	1114,83	30,42	39,470001	0,16	38,630001	0,17	58	0,56999999	52,400002	0,38999999	54,91	0,37	45,740002	0,14	47,189999	0,17	119,61	0,050000001	132,28999	0,090000004	50,040001	0,0099999998	10,59	0,28999999	23,190001	0,14	119,61	0,739748663995766	-0,672883284170799	154,166
"9825"	44,98	0	24	0	38,040001	19,309999	37,02	19,35	45,720001	0,090000004	44	0,039999999	57,07	0,11	48,349998	0,17	50,310001	0,12	48,950001	0,69	52	0,2	59,139999	0,079999998	114,6	0,18000001	50,009998	0,0099999998	0,34999999	0,19	30,41	0,029999999	59,139999	0,909236109047069	-0,416280792260401	-1,825
"10661"	-1	0	24	0,0099999998	1269,37	22,120001	1270,36	22,139999	46,259998	0,77999997	43,34	0,44	64,440002	0,70999998	63,09	0,22	66,889999	0,37	57,560001	0,28999999	59,209999	0,13	330,85999	1,9	350,42001	0,039999999	50	0,0099999998	12,07	0,20999999	36	0,1	330,85999	-0,166424386918865	0,986054219319952	255,278
"7163"	89,980003	0	12	0,0099999998	3,5899999	0,0099999998	0,02	0,17	16,52	0,039999999	14,97	0,090000004	20,59	0,02	19,5	0,02	22,6	0,0099999998	21,459999	0,68000001	25,33	0,17	74,610001	0,050000001	64,239998	0	50	0,029999999	0	0	12,25	0,039999999	74,610001	0,900622385432452	0,434602483722722	-4,54199978
"6372"	-1,01	0	11,67	0,41999999	1744,99	143,53999	1746,9399	143,83	40,990002	0,64999998	38,790001	0,47	63,880001	0,99000001	64,639999	1,1799999	67,739998	1,1900001	52,369999	0,80000001	54,240002	0,69999999	44,98	0,46000001	44,23	0,0099999998	49,990002	0,029999999	16,629999	1,38	31,690001	0,079999998	44,98	0,697540380787908	0,716545474600363	996,711011
"5137"	-1,01	0	22,74	0,36000001	1473,1	133,99001	1474,15	134,2	43,77	0,61000001	44,279999	0,31	60,509998	0,66000003	65,68	0,44999999	68,980003	0,41999999	57,310001	0,23999999	58,900002	0,23	260,10001	0,50999999	260,72	0,090000004	49,990002	0,0099999998	14,02	1,28	36,799999	0,0099999998	260,10001	-0,986912066658215	-0,16125933363502	445,204011
"19255"	-1,01	0	20	0	1014,39	82,93	1015,19	83,07	46,209999	0,28999999	44,900002	0,30000001	64,790001	0,62	61,32	0,22	63,740002	0,25999999	57,139999	0,11	58,77	0,1	145,95	0,14	149,49001	0,30000001	50	0,0099999998	9,6400003	0,79000002	32,740002	0,0099999998	145,95	0,507688587520296	-0,861540653771862	94,7880022
"10650"	-1	0	25	0	1425,25	154,17	1426,35	154,42999	43,68	0,41999999	42,18	0,19	60,279999	0,60000002	63,830002	0,54000002	68,550003	0,75	52,099998	2,6900001	58,709999	0,28	280,78	0,57999998	284,72	0,23	49,990002	0,0099999998	13,57	1,48	35,459999	0,090000004	280,78	-0,967179115615633	0,254095569258818	402,029011
"8315"	-1	0	23,469999	0,41999999	988,44	34,32	988,84003	34,369999	39,700001	0,33000001	41,5	0,14	58,860001	0,43000001	58,439999	0,12	60,599998	0,17	54,400002	0,12	55,93	0,059999999	251,32001	0,58999997	261,26001	0,0099999998	50,009998	0,0099999998	9,3900003	0,33000001	35,849998	0,029999999	251,32001	-0,988388072474019	-0,151950709741985	89,5630022
"19925"	-1,01	0	15	0	1736,59	41,189999	1738,76	41,279999	39,099998	0,38999999	37,009998	0,18000001	59,880001	0,55000001	63,509998	0,41	70,620003	0,14	48,779999	0,1	56,099998	0,11	241,12	0,41	253,38	0,69	50	0,0099999998	16,549999	0,40000001	33,509998	0,029999999	241,12	-0,958222792029892	-0,286022867677462	840,972989
"1398"	-1,01	0	15,14	0,33000001	1079,36	96,830002	1079,92	97	37,880001	0,36000001	36,77	0,090000004	57,299999	0,38	57,389999	0,23	61,650002	0,50999999	52,759998	0,2	54,869999	0,07	332,48001	0,46000001	309,03	0,07	49,959999	0,0099999998	10,26	0,92000002	28,620001	0,039999999	332,48001	-0,776816343556328	0,629727217439247	138,194
"18488"	44,990002	0	24,879999	0,27000001	72,110001	5,7199998	71,07	5,71	34,700001	0,039999999	31,99	0,039999999	39,75	0,1	36,459999	0,11	37	0,02	35,700001	0,51999998	37,880001	0,059999999	273,26999	0,050000001	242	0	50	0,02	0,67000002	0,050000001	27,1	0,02	273,26999	-0,882947592858927	-0,469471562785891	-4,46500011
"9469"	-1	0	32	0	1187,74	56,990002	1188,3101	57,060001	46,299999	0,60000002	46,419998	0,34999999	62,689999	0,69	63,16	0,19	65,379997	0,37	57,470001	0,18000001	59,259998	0,059999999	222,78	0,60000002	242,3	0,059999999	49,990002	0,0099999998	11,29	0,54000002	39,82	0,029999999	222,78	-0,885393625754416	-0,464842045724619	204,810011
"9144"	44,990002	0	20	0	43,650002	14,05	41,98	14,06	22,5	0	23,370001	0,079999998	22,1	0,029999999	30,370001	0,1	30,889999	0,02	30,059999	0,38	31,719999	0,039999999	193,14999	0	206,44	0,31999999	50	0,0099999998	0,40000001	0,13	20,299999	0,0099999998	193,14999	-0,445260395553839	-0,895401128071234	-1,66
"18780"	-1	0	18	0	1555,4	234,24001	1557,02	234,66	36,189999	0,63999999	34,48	0,52999997	58,810001	0,51999998	64,260002	1,0599999	68,459999	0,63999999	55,110001	0,98000002	56,919998	0,51999998	264,64999	1,3200001	259,85999	0,22	50,009998	0,0099999998	14,81	2,24	36,16	0,050000001	264,64999	-0,984380480268953	-0,176054167986634	757,043
"10234"	-1	0	31	0	934,06	18,57	934,44	18,610001	45,650002	0,79000002	43,939999	0,47999999	63,07	0,69999999	59,259998	0,19	60,720001	0,1	55,32	0,11	57,16	0,079999998	310,59	0,76999998	319,17999	0,11	50,009998	0,0099999998	8,8699999	0,18000001	39,439999	0,12	310,59	-0,653684937379664	0,756766808629279	50,5349978
"13267"	-1	0	15	0	926,17999	0,92000002	926,98999	0,88999999	41,220001	0,28999999	39,919998	0,23	64,459999	0,50999999	52,18	0,07	53,68	0,050000001	49,150002	0,07	50,630001	0,039999999	83,389999	0,12	81,410004	0,079999998	50,009998	0	8,8000002	0,0099999998	27,4	0,0099999998	83,389999	0,988782475255651	0,1493627015935	30,053
"14771"	-1	0	18	0	1643,49	96,139999	1645,5601	96,330002	38,43	1,21	36,110001	0,63	59,380001	1,1799999	68,120003	0,38	71,970001	0,47999999	57,849998	0,34	59,709999	0,28	220,59	0,70999998	229,28	0,079999998	50,040001	0,0099999998	15,66	0,92000002	35,110001	0,1	220,59	-0,757906664730213	-0,652363002903693	634,579989
"10383"	-1	0	33	0	1613,42	139,53	1614,6899	139,74001	45,200001	0,52999997	43,610001	0,23999999	60,470001	0,69999999	66,440002	2,1099999	69,629997	1,88	56,93	0,87	58,290001	0,76999998	212,75	0,83999997	227,97	0,0099999998	50,02	0,0099999998	15,37	1,34	40,560001	0,090000004	212,75	-0,742794367658514	-0,669519624338816	624,613989
"11730"	-1	0	27	0	1797,64	3,8299999	1799,05	3,8399999	46,790001	0,50999999	42,93	0,15000001	65,410004	1	69,919998	0,27000001	73,139999	0,12	52,09	1,48	59,32	0,18000001	153,64	0,12	157,14999	0,029999999	50	0,0099999998	17,129999	0,039999999	40,189999	0,050000001	153,64	0,388320076993792	-0,921524561693032	995,424033
"13720"	-1	0	21	0	1580,66	133,92	1582,8	134,22	46,290001	0,47	39,09	0,28	63,759998	0,55000001	66,410004	1,48	70,18	1,65	56,889999	0,72000003	58,139999	0,52999997	224,98	2,9300001	225,39	0,28999999	49,98	0,0099999998	15,06	1,29	31	0,079999998	224,98	-0,711903486320565	-0,702277314288754	560,979011
"3499"	89,980003	0	22,99	0,31	3,1700001	0,0099999998	0	0,050000001	43,779999	0,090000004	39,470001	0,17	56,810001	0,14	48,150002	0,23	52,130001	0,22	45,59	0,28	51,619999	0,28999999	296,32001	0,11	295,70999	0,02	50,029999	0,02	0	0	33,130001	0,07	296,32001	-0,901001395524938	0,4338161883357	-1,297
"9002"	-1	0	21	0	1038,3199	72,169998	1039,1	72,300003	40,400002	1,09	39,040001	0,69999999	60,77	1,08	59,189999	0,27000001	62,779999	0,34999999	55,16	0,31999999	57,110001	0,090000004	217,28999	1,21	224,61	0,02	50,080002	0,0099999998	9,8699999	0,69	33,57	0,12	217,28999	-0,702277314288754	-0,711903486320565	115,358
"16870"	-1	0	25	0	1061	51,310001	1061,72	51,380001	43,02	0,43000001	41,060001	0,25	60,91	0,54000002	60,759998	0,11	63,990002	0,31999999	55,889999	0,13	57,389999	0,059999999	284,25	0,28999999	298,39999	0,1	50,009998	0,0099999998	10,08	0,49000001	36,099998	0	284,25	-0,879648655878687	0,47562405554263	125,071
"18047"	44,990002	0	23,02	0,25	112,34	5,7399998	111,07	5,7399998	32,900002	0,050000001	29,74	0,050000001	35,82	0,12	42,290001	0,039999999	43,009998	0,07	43,009998	0,1	44,610001	0,07	13,83	0,090000004	15,94	0,0099999998	49,990002	0,0099999998	1,05	0,050000001	28	0,02	13,83	0,274630573971857	0,961549815578937	-4,70699989
"14759"	-1	0	17	0	1106,74	25,879999	1107,67	25,92	43,540001	0,31	38,310001	0,20999999	60,849998	0,54000002	61,919998	0,20999999	65,610001	0,22	56,700001	0,15000001	59,189999	0,079999998	250,22	0,14	235,50999	0,0099999998	50	0,0099999998	10,52	0,25	32,450001	0,0099999998	250,22	-0,824224933775292	-0,566262534998666	149,48
"1209"	91,110001	0	13	0	26,459999	13,36	24,280001	13,76	32,169998	0,12	21,120001	0,1	43,189999	0,16	33	0,12	39,689999	0,13	32,73	1,05	43,59	0,27000001	197,53999	0,050000001	244,67	0,0099999998	50	0,0099999998	0,19	0,17	21,120001	0,02	197,53999	-0,903858661687312	-0,427831181300314	-1,407
"8905"	-1	0	24,85	0,14	996,13	69,870003	996,54999	69,980003	43,349998	0,44999999	39,919998	0,28999999	59,880001	0,51999998	61,5	0,34	63,779999	0,50999999	55,900002	0,14	57,470001	0,07	14,25	0,58999997	32,529999	0,059999999	50	0,0099999998	9,46	0,67000002	37,509998	0,039999999	14,25	0,537741118688111	0,84311001018376	93,2039989
"7892"	-1,01	0	13	0	1768,62	67,370003	1770,62	67,489998	32,900002	0,75	38,450001	0,28999999	60,700001	1,51	71,709999	0,43000001	74,129997	0,17	52,84	0,19	56,509998	0,2	39,290001	0,38	41,549999	0,38999999	50,009998	0,0099999998	16,860001	0,64999998	32,5	0	39,290001	0,66327336992811	0,748377202180964	916,620011
"15779"	-1	0	24	0	1126,3	111,38	1127,17	111,58	41,25	0,19	39,799999	0,16	58,630001	0,47999999	58,529999	0,68000001	63,900002	1,37	51,799999	2,78	55,529999	0,31999999	21,93	1,04	31,690001	0,090000004	50	0,0099999998	10,71	1,0700001	35,099998	0,029999999	21,93	0,525323163368966	0,850902799400744	162,559
"9211"	-1	0	18,110001	0,25999999	997,34998	37,700001	998,06	37,77	38,43	0,23	37,470001	0,19	58,380001	0,38999999	56,790001	0,2	58,919998	0,28999999	53,900002	0,16	55,700001	0,079999998	240,37	0,69999999	211,63	0,050000001	50	0,0099999998	9,4700003	0,36000001	31,700001	0,0099999998	240,37	-0,524431797302709	-0,851452459023902	84,877
"10037"	44,990002	0	30	0	66,540001	50,240002	65,110001	50,75	48,459999	0,13	48,369999	0,2	62,380001	0,039999999	54,82	0,40000001	56,040001	0,30000001	52,700001	0,47999999	54,709999	0,13	28,59	0,28	66,550003	0,54000002	50	0,0099999998	0,57999998	0,5	35,060001	0,039999999	28,59	0,917407720194029	0,397948583272255	-3,75
"2493"	-1	0	22	0,050000001	1579,72	78,290001	1581,2	78,440002	42,990002	0,51999998	39,18	0,31	59,98	0,69	65,379997	0,73000002	69,18	0,73000002	56,689999	0,27000001	58,639999	0,31	212,89999	0,36000001	211,97	0,02	50,02	0,0099999998	15,04	0,75	34,400002	0,0099999998	212,89999	-0,529475154668512	-0,848325444973068	550,562011
"4474"	-1,01	0	23,9	0,22	1663,05	60,529999	1664,33	60,619999	45,389999	0,56	41,66	0,31999999	62,360001	0,72000003	66,760002	0,81999999	70,07	0,80000001	56,970001	0,37	58,619999	0,41999999	241,44	0,36000001	234,12	0,029999999	49,98	0,0099999998	15,84	0,57999998	37,810001	0,02	241,44	-0,810246273656435	-0,586089563143604	651,916
"16009"	-1	0	18,67	0,38999999	1191,84	114,62	1192,84	114,85	40,310001	0,38999999	36,259998	0,28	58,630001	0,47999999	57,43	0,75999999	60,75	1,05	52,220001	0,36000001	54,040001	0,20999999	282,56	0,20999999	260,57001	0,67000002	49,98	0,0099999998	11,33	1,1	30,98	0,090000004	282,56	-0,986486537695744	-0,163842335631128	207,725
"6685"	-1,01	0	13	0	931,60999	2,2	931,88	2,1900001	35,080002	1,3	38,310001	0,80000001	59,380001	1,33	48,98	0,41	50,459999	0,37	44,82	0,16	46,52	0,07	102,05	0,94999999	94,739998	0,02	49,98	0,0099999998	8,8400002	0,02	23,99	0,1	102,05	0,996579942962295	-0,0826342379723398	49,0609978
"13753"	-1	0	20,379999	0,44999999	1391,45	42,099998	1393,1899	42,18	44,419998	1,28	37,849998	0,47999999	63,009998	1,13	64,150002	0,31	67,650002	0,30000001	56,110001	0,15000001	57,709999	0,13	237,05	1,35	245,12	0,050000001	50	0,0099999998	13,25	0,40000001	34,52	0,13	237,05	-0,907190928252441	-0,420719169632754	355,729989
"15909"	-1	0	30,709999	0,37	1156,01	25,469999	1156,88	25,5	46,73	0,41999999	43,889999	0,22	62,02	0,63999999	63,029999	0,090000004	65,949997	0,090000004	56,689999	0,11	58,119999	0,1	355,59	0,20999999	10,53	0,090000004	50,02	0,0099999998	10,99	0,23999999	39,599998	0,02	355,59	0,182750331553874	0,983159354487842	178,509
"10246"	-1	0	31	0	1074,1899	61,560001	1074,67	61,68	43,580002	0,27000001	42,709999	0,23	55,790001	0,79000002	54,93	0,23999999	55,169998	0,31999999	49,66	0,17	50,549999	0,11	237,60001	0,11	296,12	0,28	49,990002	0,0099999998	10,2	0,58999997	34,650002	0,059999999	237,60001	-0,897873953312317	0,440252613806337	136,566
"19609"	-1,01	0	17	0	968,14001	45,490002	969	45,57	43,34	1,01	42,32	0,43000001	63,32	0,85000002	57,75	0,23	60,220001	0,12	54,080002	0,18000001	55,950001	0,07	141,56	1,2	134,28999	0,079999998	50	0,0099999998	9,1999998	0,44	32,130001	0,18000001	141,56	0,715814741139912	-0,69829023791458	75,2190011
"19800"	-1	0	15	0	1029,5601	71,809998	1030,45	71,940002	40,209999	0,34	40,32	0,23	62,130001	0,5	52,110001	0,50999999	54,290001	0,81	46,66	0,16	48,130001	0,12	166,81	0,20999999	150,53999	0,090000004	50	0,0099999998	9,7799997	0,69	26,280001	0,029999999	166,81	0,491815969215571	-0,870699174471039	108,1860022
"1207"	91,839996	0	13,51	0,37	4,27	4,4200001	8,9899998	9,2299995	40,009998	0,15000001	30,41	0,15000001	52,75	0,16	43,290001	0,19	49,009998	0,23999999	42,650002	0,34	51,689999	0,25999999	228,27	0,13	243,14999	0,07	50,02	0,0099999998	0,029999999	0,079999998	25,1	0,16	228,27	-0,892191934921276	-0,451656452695441	-2,51800011
"13592"	-1	0	21	0	1797,4399	39,880001	1799,72	39,970001	38,630001	0,70999998	37,779999	0,36000001	60,66	0,64999998	70,400002	0,37	72,870003	0,33000001	56,599998	0,37	58,98	0,33000001	198,63	0,72000003	191,74001	0,0099999998	49,98	0,0099999998	17,139999	0,38	37,509998	0,0099999998	198,63	-0,203471043251055	-0,979080964250826	1234,685
"15617"	44,990002	0	26	0	57,259998	26,540001	56,369999	26,610001	38,400002	0,0099999998	36,400002	0	45,68	0,1	42,82	0,12	43,740002	0,039999999	42,720001	0,37	44,759998	0,029999999	344,60999	0,090000004	344,17001	0,31999999	49,990002	0,0099999998	0,52999997	0,28	28,549999	0,039999999	344,60999	-0,272783857943418	0,962075343642849	-2,50699989
"9624"	-1	0	23	0	1482,34	39,93	1483,77	40,009998	41,18	0,82999998	38,849998	0,38	59,91	1,1	66,050003	0,28999999	69,75	0,27000001	57,470001	0,46000001	59,130001	0,090000004	34	1,05	33,470001	0,039999999	49,990002	0,029999999	14,11	0,38	35,939999	0,07	34	0,551500302637353	0,83417469165092	442,278011
"4445"	-1	0	25,84	0,41	972,17999	25,07	972,39001	25,110001	46,099998	0,28	43,619999	0,16	64,129997	0,49000001	57,099998	0,79000002	59,200001	0,25999999	54,830002	2,8199999	56,220001	0,31999999	222,10001	0,80000001	234,32001	0,22	50	0,0099999998	9,2299995	0,23999999	35,599998	0,050000001	222,10001	-0,812287273519558	-0,583257563412736	64,4390022
"5619"	-1	0	15,97	0,12	1761,48	53,610001	1763,5	53,720001	38,990002	0,40000001	40,139999	0,12	59,689999	0,47999999	66,849998	2,1099999	71,339996	0,79000002	56,52	1,88	58,290001	0,87	206,32001	1,6900001	211,2	0,07	50	0,0099999998	16,790001	0,50999999	33,990002	0,12	206,32001	-0,51802700937313	-0,855364260160507	860,025
"11049"	-1	0,0099999998	20,299999	0,38999999	1798,47	10,85	1800,12	10,87	38,450001	0,40000001	35,900002	0,11	65,169998	0,63	63,52	1,02	70,720001	0,15000001	46,07	1,28	55,48	0,33000001	283,14999	1,8	277,37	0,090000004	50	0,0099999998	17,139999	0,11	37,84	0,12	283,14999	-0,991738463660543	0,128276341139846	1363,814
"18907"	-1	0	20	0	1707,39	51,169998	1709,62	51,259998	42,540001	0,68000001	37,400002	0,43000001	61,68	0,73000002	68,860001	0,31999999	72,269997	0,22	57,5	0,28999999	59,279999	0,30000001	39,490002	0,44	37,59	0,029999999	50,029999	0,0099999998	16,280001	0,49000001	35,34	0,039999999	39,490002	0,610006873979867	0,792396121707641	710,766
"2138"	-1,01	0	19	0,02	1231,0699	31,76	1231,96	31,82	48,209999	0,28999999	41,68	0,15000001	64,540001	0,5	62,68	0,13	65,730003	0,14	55,560001	0,13	57,139999	0,12	294,12	0,15000001	285,66	0,079999998	50	0,0099999998	11,71	0,30000001	32,099998	0,029999999	294,12	-0,962880426558587	0,269928294460497	227,756011
"7628"	-1,01	0	15	0	1416,1899	112,84	1417,49	113,04	39,709999	0,37	41,330002	0,090000004	58,369999	0,50999999	65,599998	1,55	69,419998	1,62	57,470001	0,56999999	59,310001	0,44	196,44	1,21	195,31	0,039999999	49,990002	0,0099999998	13,48	1,08	31,35	0,090000004	196,44	-0,264041392973268	-0,964511349231691	391,194011
"12174"	-1	0	15,45	0,38	1082,47	16,940001	1083,1	16,969999	41,959999	0,36000001	38,889999	0,22	61,07	0,5	57,759998	0,1	60,779999	0,20999999	52,27	0,090000004	53,759998	0,07	77,900002	0,27000001	91,510002	0,0099999998	50,009998	0,0099999998	10,29	0,16	29,27	0,039999999	77,900002	0,999652740090729	-0,0263514559198781	136,236
"9149"	44,98	0	20	0	141,48	5,1799998	140,59	5,1500001	21,200001	0,07	22	0	20,9	0,039999999	30,16	0,029999999	30,200001	0,02	29,9	0,029999999	30,780001	0,050000001	69,120003	0	70,18	0,050000001	50	0,0099999998	1,33	0,050000001	20,200001	0	69,120003	0,9407624697947	0,339066328947266	-2,595
